id,symbol,year,operating_activity,investing_activity,financing_activity,net_cash_flow,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,free_cash_flow,net_profit,cash_conversion_ratio,year_id
277,BANKBARODA,Mar 2024,-6274.0,-1285.0,5476.0,-2084.0,Mar 2024,2024,Q4,False,False,20243,-7559.0,18869,-0.3325030473263024,40
278,BEL,Mar 2013,-1539.0,1753.0,-158.0,56.0,Mar 2013,2013,Q4,False,False,20133,214.0,911,-1.6893523600439078,5
279,BEL,Mar 2014,-569.0,759.0,-213.0,-23.0,Mar 2014,2014,Q4,False,False,20143,190.0,952,-0.5976890756302521,8
280,BEL,Mar 2015,1434.0,-839.0,-209.0,386.0,Mar 2015,2015,Q4,False,False,20153,595.0,1197,1.1979949874686717,12
281,BEL,Mar 2016,2260.0,-1470.0,-318.0,472.0,Mar 2016,2016,Q4,False,False,20163,790.0,1337,1.6903515332834704,16
282,BEL,Mar 2017,-61.0,3115.0,-2857.0,197.0,Mar 2017,2017,Q4,False,False,20173,3054.0,1523,-0.04005252790544977,19
283,BEL,Mar 2018,-687.0,-6.0,-1202.0,-1895.0,Mar 2018,2018,Q4,False,False,20183,-693.0,1431,-0.480083857442348,22
284,BEL,Mar 2019,1514.0,-896.0,-663.0,-45.0,Mar 2019,2019,Q4,False,False,20193,618.0,1887,0.8023317435082141,25
285,BEL,Mar 2020,2570.0,-649.0,-1061.0,861.0,Mar 2020,2020,Q4,False,False,20203,1921.0,1825,1.4082191780821918,28
286,BEL,Mar 2021,5093.0,-2595.0,-1076.0,1422.0,Mar 2021,2021,Q4,False,False,20213,2498.0,2100,2.4252380952380954,31
287,BEL,Mar 2022,4207.0,-4872.0,-1078.0,-1742.0,Mar 2022,2022,Q4,False,False,20223,-665.0,2400,1.7529166666666667,34
288,BEL,Mar 2023,1199.0,2708.0,-1262.0,2645.0,Mar 2023,2023,Q4,False,False,20233,3907.0,2986,0.4015405224380442,37
289,BEL,Mar 2024,4659.0,-5924.0,-1475.0,-2739.0,Mar 2024,2024,Q4,False,False,20243,-1265.0,3985,1.1691342534504392,40
290,BHARTIARTL,Mar 2013,22608.0,-18676.0,-4566.0,-634.0,Mar 2013,2013,Q4,False,False,20133,3932.0,2267,9.972651080723423,5
291,BHARTIARTL,Mar 2014,26233.0,-25181.0,2774.0,3826.0,Mar 2014,2014,Q4,False,False,20143,1052.0,3019,8.689301093077178,8
292,BHARTIARTL,Mar 2015,28059.0,-22301.0,-9672.0,-3914.0,Mar 2015,2015,Q4,False,False,20153,5758.0,5048,5.558438985736926,12
293,BHARTIARTL,Mar 2016,27942.0,-14091.0,-11946.0,1905.0,Mar 2016,2016,Q4,False,False,20163,13851.0,6893,4.053677643986653,16
294,BHARTIARTL,Mar 2017,28280.0,-30680.0,-351.0,-2752.0,Mar 2017,2017,Q4,False,False,20173,-2400.0,4241,6.668238622966282,19
295,BHARTIARTL,Mar 2018,29854.0,-27940.0,1920.0,3835.0,Mar 2018,2018,Q4,False,False,20183,1914.0,2184,13.66941391941392,22
296,BHARTIARTL,Mar 2019,20070.0,-28286.0,9464.0,1248.0,Mar 2019,2019,Q4,False,False,20193,-8216.0,1688,11.889810426540285,25
297,BHARTIARTL,Mar 2020,18129.0,-29598.0,19144.0,7675.0,Mar 2020,2020,Q4,False,False,20203,-11469.0,-30664,-0.5912144534307331,28
298,BHARTIARTL,Mar 2021,48205.0,-27286.0,-24910.0,-3991.0,Mar 2021,2021,Q4,False,False,20213,20919.0,-12364,-3.8988191523778712,31
299,BHARTIARTL,Mar 2022,55017.0,-41478.0,-15203.0,-1664.0,Mar 2022,2022,Q4,False,False,20223,13539.0,8305,6.624563515954245,34
300,BHARTIARTL,Mar 2023,65325.0,-39232.0,-24470.0,1623.0,Mar 2023,2023,Q4,False,False,20233,26093.0,12287,5.31659477496541,37
301,BHARTIARTL,Mar 2024,78898.0,-51089.0,-27778.0,31.0,Mar 2024,2024,Q4,False,False,20243,27809.0,8558,9.219210095816779,40
302,BHEL,Mar 2013,1759.0,-1113.0,472.0,1118.0,Mar 2013,2013,Q4,False,False,20133,646.0,6693,0.26281189302256086,5
303,BHEL,Mar 2014,4512.0,-868.0,523.0,4167.0,Mar 2014,2014,Q4,False,False,20143,3644.0,3502,1.2884066247858366,8
304,BHEL,Mar 2015,821.0,650.0,-3543.0,-2071.0,Mar 2015,2015,Q4,False,False,20153,1471.0,1450,0.5662068965517242,12
305,BHEL,Mar 2016,374.0,23.0,-122.0,275.0,Mar 2016,2016,Q4,False,False,20163,397.0,-706,-0.5297450424929179,16
306,BHEL,Mar 2017,560.0,-565.0,-468.0,-473.0,Mar 2017,2017,Q4,False,False,20173,-5.0,455,1.2307692307692308,19
307,BHEL,Mar 2018,989.0,961.0,-667.0,1283.0,Mar 2018,2018,Q4,False,False,20183,1950.0,438,2.2579908675799087,22
308,BHEL,Mar 2019,-3860.0,1919.0,-32.0,-1973.0,Mar 2019,2019,Q4,False,False,20193,-1941.0,1002,-3.852295409181637,25
309,BHEL,Mar 2020,-2892.0,1877.0,1622.0,608.0,Mar 2020,2020,Q4,False,False,20203,-1015.0,-1468,1.9700272479564032,28
310,BHEL,Mar 2021,560.0,-42.0,-394.0,123.0,Mar 2021,2021,Q4,False,False,20213,518.0,-2700,-0.2074074074074074,31
311,BHEL,Mar 2022,660.0,-1118.0,-329.0,-787.0,Mar 2022,2022,Q4,False,False,20223,-458.0,445,1.4831460674157304,34
312,BHEL,Mar 2023,-741.0,1480.0,89.0,829.0,Mar 2023,2023,Q4,False,False,20233,739.0,654,-1.1330275229357798,37
313,BHEL,Mar 2024,-3713.0,1331.0,2656.0,274.0,Mar 2024,2024,Q4,False,False,20243,-2382.0,282,-13.166666666666666,40
314,BOSCHLTD,Dec 2012,871.0,-824.0,-156.0,-108.0,Dec 2012,2012,Q4,False,False,20132,47.0,958,0.9091858037578288,4
315,BOSCHLTD,Dec 2013,1057.0,-846.0,-238.0,-27.0,Dec 2013,2013,Q4,False,False,20142,211.0,885,1.1943502824858756,7
316,BOSCHLTD,Mar 2015,1396.0,-1183.0,-237.0,-24.0,Mar 2015,2015,Q4,False,False,20153,213.0,1338,1.0433482810164425,12
317,BOSCHLTD,Mar 2016,1318.0,-995.0,-356.0,-33.0,Mar 2016,2016,Q4,False,False,20163,323.0,1531,0.8608752449379491,16
318,BOSCHLTD,Mar 2017,1457.0,1246.0,-2670.0,33.0,Mar 2017,2017,Q4,False,False,20173,2703.0,1741,0.8368753589890867,19
319,BOSCHLTD,Mar 2018,1729.0,-1170.0,-325.0,234.0,Mar 2018,2018,Q4,False,False,20183,559.0,1371,1.261123267687819,22
320,BOSCHLTD,Mar 2019,593.0,1766.0,-2531.0,-172.0,Mar 2019,2019,Q4,False,False,20193,2359.0,1598,0.3710888610763454,25
321,BOSCHLTD,Mar 2020,1336.0,-873.0,-399.0,64.0,Mar 2020,2020,Q4,False,False,20203,463.0,650,2.0553846153846154,28
322,BOSCHLTD,Mar 2021,835.0,-463.0,-338.0,34.0,Mar 2021,2021,Q4,False,False,20213,372.0,482,1.7323651452282158,31
323,BOSCHLTD,Mar 2022,271.0,-33.0,-383.0,-146.0,Mar 2022,2022,Q4,False,False,20223,238.0,1217,0.22267871815940837,34
324,BOSCHLTD,Mar 2023,1214.0,262.0,-1239.0,236.0,Mar 2023,2023,Q4,False,False,20233,1476.0,1424,0.8525280898876404,37
325,BOSCHLTD,Mar 2024,1253.0,283.0,-1452.0,84.0,Mar 2024,2024,Q4,False,False,20243,1536.0,2490,0.5032128514056224,40
326,BPCL,Mar 2013,5926.0,-3604.0,-846.0,1476.0,Mar 2013,2013,Q4,False,False,20133,2322.0,1936,3.0609504132231407,5
327,BPCL,Mar 2014,9588.0,-6881.0,-3736.0,-1029.0,Mar 2014,2014,Q4,False,False,20143,2707.0,4053,2.3656550703182826,8
328,BPCL,Mar 2015,20742.0,-10536.0,-9792.0,414.0,Mar 2015,2015,Q4,False,False,20153,10206.0,5082,4.0814639905549,12
329,BPCL,Mar 2016,11119.0,-9233.0,-1332.0,555.0,Mar 2016,2016,Q4,False,False,20163,1886.0,8089,1.3745827667202373,16
330,BPCL,Mar 2017,9041.0,-15274.0,4804.0,-1429.0,Mar 2017,2017,Q4,False,False,20173,-6233.0,9507,0.9509834858525297,19
331,BPCL,Mar 2018,11068.0,-7066.0,-4218.0,-215.0,Mar 2018,2018,Q4,False,False,20183,4002.0,9792,1.1303104575163399,22
332,BPCL,Mar 2019,10157.0,-10451.0,207.0,-87.0,Mar 2019,2019,Q4,False,False,20193,-294.0,8528,1.1910178236397748,25
333,BPCL,Mar 2020,7881.0,-11135.0,3583.0,329.0,Mar 2020,2020,Q4,False,False,20203,-3254.0,3666,2.1497545008183305,28
334,BPCL,Mar 2021,23455.0,-2474.0,-13981.0,7000.0,Mar 2021,2021,Q4,False,False,20213,20981.0,17320,1.3542147806004619,31
335,BPCL,Mar 2022,20336.0,-8138.0,-17672.0,-5474.0,Mar 2022,2022,Q4,False,False,20223,12198.0,11682,1.7407978085944187,34
336,BPCL,Mar 2023,12466.0,-7806.0,-4402.0,257.0,Mar 2023,2023,Q4,False,False,20233,4660.0,2131,5.849835757860159,37
337,BPCL,Mar 2024,35936.0,-10521.0,-25427.0,-12.0,Mar 2024,2024,Q4,False,False,20243,25415.0,26859,1.3379500353698945,40
338,BRITANNIA,Mar 2013,320.0,28.0,-378.0,-30.0,Mar 2013,2013,Q4,False,False,20133,348.0,260,1.2307692307692308,5
339,BRITANNIA,Mar 2014,671.0,-246.0,-357.0,68.0,Mar 2014,2014,Q4,False,False,20143,425.0,395,1.6987341772151898,8
340,BRITANNIA,Mar 2015,584.0,-450.0,-181.0,-47.0,Mar 2015,2015,Q4,False,False,20153,134.0,689,0.8476052249637155,12
341,BRITANNIA,Mar 2016,959.0,-705.0,-246.0,8.0,Mar 2016,2016,Q4,False,False,20163,254.0,825,1.1624242424242424,16
342,BRITANNIA,Mar 2017,441.0,-150.0,-295.0,-4.0,Mar 2017,2017,Q4,False,False,20173,291.0,885,0.49830508474576274,19
343,BRITANNIA,Mar 2018,1249.0,-957.0,-232.0,60.0,Mar 2018,2018,Q4,False,False,20183,292.0,1004,1.2440239043824701,22
344,BRITANNIA,Mar 2019,1156.0,-852.0,-353.0,-49.0,Mar 2019,2019,Q4,False,False,20193,304.0,1155,1.000865800865801,25
345,BRITANNIA,Mar 2020,1485.0,-1526.0,58.0,17.0,Mar 2020,2020,Q4,False,False,20203,-41.0,1394,1.0652797704447632,28
346,BRITANNIA,Mar 2021,1876.0,433.0,-2242.0,66.0,Mar 2021,2021,Q4,False,False,20213,2309.0,1851,1.0135062128579146,31
347,BRITANNIA,Mar 2022,1300.0,914.0,-2246.0,-32.0,Mar 2022,2022,Q4,False,False,20223,2214.0,1516,0.8575197889182058,34
348,BRITANNIA,Mar 2023,2526.0,-1507.0,-1028.0,-9.0,Mar 2023,2023,Q4,False,False,20233,1019.0,2316,1.0906735751295338,37
349,BRITANNIA,Mar 2024,2573.0,477.0,-2830.0,219.0,Mar 2024,2024,Q4,False,False,20243,3050.0,2134,1.2057169634489222,40
350,CANBK,Mar 2013,8010.0,-435.0,-1043.0,6532.0,Mar 2013,2013,Q4,False,False,20133,7575.0,2995,2.674457429048414,5
351,CANBK,Mar 2014,14244.0,-380.0,-3771.0,10092.0,Mar 2014,2014,Q4,False,False,20143,13864.0,2672,5.330838323353293,8
352,CANBK,Mar 2015,6344.0,-1104.0,-1464.0,3776.0,Mar 2015,2015,Q4,False,False,20153,5240.0,2931,2.1644489935175706,12
353,CANBK,Mar 2016,9346.0,-443.0,-806.0,8096.0,Mar 2016,2016,Q4,False,False,20163,8903.0,-2535,-3.686785009861933,16
354,CANBK,Mar 2017,2575.0,-476.0,124.0,2224.0,Mar 2017,2017,Q4,False,False,20173,2099.0,1411,1.824946846208363,19
355,CANBK,Mar 2018,-11120.0,-487.0,2865.0,-8743.0,Mar 2018,2018,Q4,False,False,20183,-11607.0,-3873,2.871159308029951,22
356,CANBK,Mar 2019,18237.0,-745.0,-1185.0,16307.0,Mar 2019,2019,Q4,False,False,20193,17492.0,696,26.20258620689655,25
357,CANBK,Mar 2020,-5289.0,-445.0,7792.0,2059.0,Mar 2020,2020,Q4,False,False,20203,-5734.0,-1921,2.7532535137948986,28
358,CANBK,Mar 2021,59118.0,-1116.0,290.0,58291.0,Mar 2021,2021,Q4,False,False,20213,58002.0,2957,19.99256002705445,31
359,CANBK,Mar 2022,919.0,-1429.0,4035.0,3525.0,Mar 2022,2022,Q4,False,False,20223,-510.0,6158,0.14923676518350112,34
360,CANBK,Mar 2023,-39978.0,-1156.0,445.0,-40689.0,Mar 2023,2023,Q4,False,False,20233,-41134.0,11345,-3.523843102688409,37
361,CANBK,Mar 2024,15046.0,-1750.0,-3834.0,9462.0,Mar 2024,2024,Q4,False,False,20243,13296.0,15401,0.9769495487306019,40
362,CHOLAFIN,Mar 2013,-3754.0,5.0,4067.0,317.0,Mar 2013,2013,Q4,False,False,20133,-3749.0,308,-12.188311688311689,5
363,CHOLAFIN,Mar 2014,-2447.0,-83.0,2749.0,219.0,Mar 2014,2014,Q4,False,False,20143,-2530.0,368,-6.649456521739131,8
364,CHOLAFIN,Mar 2015,-2264.0,-40.0,1819.0,-485.0,Mar 2015,2015,Q4,False,False,20153,-2304.0,444,-5.099099099099099,12
365,CHOLAFIN,Mar 2016,-2809.0,-137.0,3031.0,85.0,Mar 2016,2016,Q4,False,False,20163,-2946.0,575,-4.885217391304348,16
366,CHOLAFIN,Mar 2017,-1468.0,-222.0,1692.0,2.0,Mar 2017,2017,Q4,False,False,20173,-1690.0,718,-2.0445682451253484,19
367,CHOLAFIN,Mar 2018,-7926.0,-60.0,8009.0,22.0,Mar 2018,2018,Q4,False,False,20183,-7986.0,918,-8.633986928104575,22
368,CHOLAFIN,Mar 2019,-9317.0,-11.0,12191.0,2862.0,Mar 2019,2019,Q4,False,False,20193,-9328.0,1197,-7.783625730994152,25
369,CHOLAFIN,Mar 2020,-2075.0,-54.0,2452.0,323.0,Mar 2020,2020,Q4,False,False,20203,-2129.0,1054,-1.9686907020872866,28
370,CHOLAFIN,Mar 2021,-8848.0,-1746.0,8707.0,-1888.0,Mar 2021,2021,Q4,False,False,20213,-10594.0,1521,-5.817225509533202,31
371,CHOLAFIN,Mar 2022,-5571.0,1640.0,5150.0,1218.0,Mar 2022,2022,Q4,False,False,20223,-3931.0,2154,-2.586350974930362,34
372,CHOLAFIN,Mar 2023,-27105.0,-2148.0,27466.0,-1787.0,Mar 2023,2023,Q4,False,False,20233,-29253.0,2665,-10.170731707317072,37
373,CHOLAFIN,Mar 2024,-35683.0,-2855.0,38471.0,-66.0,Mar 2024,2024,Q4,False,False,20243,-38538.0,3420,-10.433625730994152,40
374,CIPLA,Mar 2013,1398.0,-2063.0,718.0,53.0,Mar 2013,2013,Q4,False,False,20133,-665.0,1545,0.9048543689320389,5
375,CIPLA,Mar 2014,1563.0,-1265.0,-266.0,33.0,Mar 2014,2014,Q4,False,False,20143,298.0,1404,1.1132478632478633,8
376,CIPLA,Mar 2015,1173.0,-950.0,165.0,388.0,Mar 2015,2015,Q4,False,False,20153,223.0,1229,0.9544344995931652,12
377,CIPLA,Mar 2016,1741.0,-4533.0,3104.0,312.0,Mar 2016,2016,Q4,False,False,20163,-2792.0,1383,1.2588575560375994,16
378,CIPLA,Mar 2017,2382.0,-1304.0,-1326.0,-248.0,Mar 2017,2017,Q4,False,False,20173,1078.0,1035,2.301449275362319,19
379,CIPLA,Mar 2018,1463.0,-834.0,-385.0,243.0,Mar 2018,2018,Q4,False,False,20183,629.0,1417,1.0324629498941424,22
380,CIPLA,Mar 2019,1691.0,-1688.0,-349.0,-345.0,Mar 2019,2019,Q4,False,False,20193,3.0,1492,1.133378016085791,25
381,CIPLA,Mar 2020,3068.0,114.0,-2949.0,234.0,Mar 2020,2020,Q4,False,False,20203,3182.0,1500,2.0453333333333332,28
382,CIPLA,Mar 2021,3755.0,-2374.0,-1240.0,141.0,Mar 2021,2021,Q4,False,False,20213,1381.0,2389,1.571787358727501,31
383,CIPLA,Mar 2022,3326.0,-1858.0,-1600.0,-132.0,Mar 2022,2022,Q4,False,False,20223,1468.0,2547,1.3058500196309384,34
384,CIPLA,Mar 2023,3238.0,-2376.0,-958.0,-97.0,Mar 2023,2023,Q4,False,False,20233,862.0,2833,1.1429579950582422,37
385,CIPLA,Mar 2024,4134.0,-2982.0,-1200.0,-49.0,Mar 2024,2024,Q4,False,False,20243,1152.0,4154,0.9951853635050554,40
386,COALINDIA,Mar 2013,9109.0,-1833.0,-7852.0,-575.0,Mar 2013,2013,Q4,False,False,20133,7276.0,17356,0.5248329108089421,5
387,COALINDIA,Mar 2014,14525.0,8580.0,-25350.0,-2246.0,Mar 2014,2014,Q4,False,False,20143,23105.0,15112,0.9611566966649021,8
388,COALINDIA,Mar 2015,14382.0,894.0,-15026.0,250.0,Mar 2015,2015,Q4,False,False,20153,15276.0,13727,1.0477161797916514,12
389,COALINDIA,Mar 2016,13154.0,8154.0,-19587.0,1721.0,Mar 2016,2016,Q4,False,False,20163,21308.0,14267,0.9219878040232705,16
390,COALINDIA,Mar 2017,16461.0,455.0,-17598.0,-682.0,Mar 2017,2017,Q4,False,False,20173,16916.0,9280,1.7738146551724139,19
391,COALINDIA,Mar 2018,21115.0,-7747.0,-13564.0,-196.0,Mar 2018,2018,Q4,False,False,20183,13368.0,7038,3.000142085819835,22
392,COALINDIA,Mar 2019,16356.0,-7896.0,-10885.0,-2426.0,Mar 2019,2019,Q4,False,False,20193,8460.0,17464,0.9365551992670637,25
393,COALINDIA,Mar 2020,4977.0,1033.0,-4791.0,1219.0,Mar 2020,2020,Q4,False,False,20203,6010.0,16700,0.2980239520958084,28
394,COALINDIA,Mar 2021,10592.0,182.0,-8453.0,2321.0,Mar 2021,2021,Q4,False,False,20213,10774.0,12702,0.8338844276491891,31
395,COALINDIA,Mar 2022,41107.0,-25715.0,-13441.0,1951.0,Mar 2022,2022,Q4,False,False,20223,15392.0,17378,2.365462078490045,34
396,COALINDIA,Mar 2023,35734.0,-23465.0,-13704.0,-1436.0,Mar 2023,2023,Q4,False,False,20233,12269.0,31723,1.1264382309365444,37
397,COALINDIA,Mar 2024,18103.0,-4486.0,-13899.0,-282.0,Mar 2024,2024,Q4,False,False,20243,13617.0,37369,0.48443897348069254,40
398,DABUR,Mar 2013,870.0,-622.0,-234.0,13.0,Mar 2013,2013,Q4,False,False,20133,248.0,766,1.1357702349869452,5
399,DABUR,Mar 2014,1098.0,-104.0,-804.0,190.0,Mar 2014,2014,Q4,False,False,20143,994.0,916,1.1986899563318778,8
400,DABUR,Mar 2015,1047.0,-876.0,-417.0,-245.0,Mar 2015,2015,Q4,False,False,20153,171.0,1068,0.9803370786516854,12
401,DABUR,Mar 2016,1187.0,-730.0,-374.0,82.0,Mar 2016,2016,Q4,False,False,20163,457.0,1254,0.9465709728867624,16
402,DABUR,Mar 2017,1227.0,-807.0,-339.0,81.0,Mar 2017,2017,Q4,False,False,20173,420.0,1280,0.95859375,19
403,DABUR,Mar 2018,1092.0,-541.0,-577.0,-27.0,Mar 2018,2018,Q4,False,False,20183,551.0,1358,0.8041237113402062,22
404,DABUR,Mar 2019,1499.0,338.0,-1888.0,-51.0,Mar 2019,2019,Q4,False,False,20193,1837.0,1446,1.0366528354080222,25
405,DABUR,Mar 2020,1614.0,-517.0,-1043.0,54.0,Mar 2020,2020,Q4,False,False,20203,1097.0,1448,1.1146408839779005,28
406,DABUR,Mar 2021,2115.0,-1404.0,-613.0,97.0,Mar 2021,2021,Q4,False,False,20213,711.0,1695,1.247787610619469,31
407,DABUR,Mar 2022,1802.0,-1273.0,-490.0,38.0,Mar 2022,2022,Q4,False,False,20223,529.0,1742,1.034443168771527,34
408,DABUR,Mar 2023,1488.0,-583.0,-1035.0,-130.0,Mar 2023,2023,Q4,False,False,20233,905.0,1701,0.8747795414462081,37
409,DABUR,Mar 2024,2013.0,-971.0,-1161.0,-119.0,Mar 2024,2024,Q4,False,False,20243,1042.0,1811,1.1115405853119824,40
410,DIVISLAB,Mar 2013,480.0,-255.0,-231.0,-5.0,Mar 2013,2013,Q4,False,False,20133,225.0,602,0.7973421926910299,5
411,DIVISLAB,Mar 2014,557.0,-305.0,-248.0,3.0,Mar 2014,2014,Q4,False,False,20143,252.0,773,0.720569210866753,8
412,DIVISLAB,Mar 2015,826.0,-521.0,-303.0,3.0,Mar 2015,2015,Q4,False,False,20153,305.0,852,0.9694835680751174,12
413,DIVISLAB,Mar 2016,1038.0,-406.0,-631.0,0.0,Mar 2016,2016,Q4,False,False,20163,632.0,1126,0.9218472468916519,16
414,DIVISLAB,Mar 2017,1150.0,-1140.0,2.0,13.0,Mar 2017,2017,Q4,False,False,20173,10.0,1060,1.0849056603773586,19
415,DIVISLAB,Mar 2018,776.0,-478.0,-314.0,-17.0,Mar 2018,2018,Q4,False,False,20183,298.0,877,0.8848346636259977,22
416,DIVISLAB,Mar 2019,954.0,-685.0,-246.0,23.0,Mar 2019,2019,Q4,False,False,20193,269.0,1353,0.70509977827051,25
417,DIVISLAB,Mar 2020,1216.0,-83.0,-1091.0,41.0,Mar 2020,2020,Q4,False,False,20203,1133.0,1377,0.8830791575889615,28
418,DIVISLAB,Mar 2021,1947.0,75.0,-35.0,1987.0,Mar 2021,2021,Q4,False,False,20213,2022.0,1984,0.9813508064516129,31
419,DIVISLAB,Mar 2022,1912.0,-2195.0,-532.0,-816.0,Mar 2022,2022,Q4,False,False,20223,-283.0,2960,0.6459459459459459,34
420,DIVISLAB,Mar 2023,2459.0,-2707.0,-797.0,-1045.0,Mar 2023,2023,Q4,False,False,20233,-248.0,1824,1.3481359649122806,37
421,DIVISLAB,Mar 2024,1261.0,-269.0,-799.0,193.0,Mar 2024,2024,Q4,False,False,20243,992.0,1600,0.788125,40
422,DLF,Mar 2013,2009.0,1995.0,-3951.0,52.0,Mar 2013,2013,Q4,False,False,20133,4004.0,667,3.0119940029985006,5
423,DLF,Mar 2014,1468.0,3924.0,-4532.0,860.0,Mar 2014,2014,Q4,False,False,20143,5392.0,590,2.488135593220339,8
424,DLF,Mar 2015,2037.0,98.0,-1547.0,588.0,Mar 2015,2015,Q4,False,False,20153,2135.0,507,4.017751479289941,12
425,DLF,Mar 2016,2957.0,-818.0,-1929.0,210.0,Mar 2016,2016,Q4,False,False,20163,2139.0,305,9.695081967213115,16
426,DLF,Mar 2017,-898.0,872.0,787.0,761.0,Mar 2017,2017,Q4,False,False,20173,-26.0,708,-1.268361581920904,19
